DateTime,TemperatureC,Group
1/5/2022 17:59,2.1,5_1_2_U
1/5/2022 18:29,2.1,5_1_2_U
1/5/2022 18:59,2.1,5_1_2_U
1/5/2022 19:29,2.1,5_1_2_U
1/5/2022 19:59,2.1,5_1_2_U
1/5/2022 20:29,1.6,5_1_2_U
1/5/2022 20:59,2.1,5_1_2_U
1/5/2022 21:29,2.1,5_1_2_U
1/5/2022 21:59,2.1,5_1_2_U
1/5/2022 22:29,2.1,5_1_2_U
1/5/2022 22:59,1.6,5_1_2_U
1/5/2022 23:29,1.1,5_1_2_U
1/5/2022 23:59,1.1,5_1_2_U
1/6/2022 0:29,1.1,5_1_2_U
1/6/2022 0:59,1.1,5_1_2_U
1/6/2022 1:29,1.1,5_1_2_U
1/6/2022 1:59,1.1,5_1_2_U
1/6/2022 2:29,0.1,5_1_2_U
1/6/2022 2:59,0.1,5_1_2_U
1/6/2022 3:29,0.1,5_1_2_U
1/6/2022 3:59,0.1,5_1_2_U
1/6/2022 4:29,-0.4,5_1_2_U
1/6/2022 4:59,-0.4,5_1_2_U
1/6/2022 5:29,-0.4,5_1_2_U
1/6/2022 5:59,-0.9,5_1_2_U
1/6/2022 6:29,-0.9,5_1_2_U
1/6/2022 6:59,-0.9,5_1_2_U
1/6/2022 7:29,-0.4,5_1_2_U
1/6/2022 7:59,-0.4,5_1_2_U
1/6/2022 8:29,-0.4,5_1_2_U
1/6/2022 8:59,0.1,5_1_2_U
1/6/2022 9:29,-0.4,5_1_2_U
1/6/2022 9:59,0.1,5_1_2_U
1/6/2022 10:29,1.1,5_1_2_U
1/6/2022 10:59,1.1,5_1_2_U
1/6/2022 11:29,0.6,5_1_2_U
1/6/2022 11:59,0.1,5_1_2_U
1/6/2022 12:29,-0.4,5_1_2_U
1/6/2022 12:59,-0.4,5_1_2_U
1/6/2022 13:29,0.1,5_1_2_U
1/6/2022 13:59,0.1,5_1_2_U
1/6/2022 14:29,-0.4,5_1_2_U
1/6/2022 14:59,-0.9,5_1_2_U
1/6/2022 15:29,-0.9,5_1_2_U
1/6/2022 15:59,-0.9,5_1_2_U
1/6/2022 16:29,-1.5,5_1_2_U
1/6/2022 16:59,-1.5,5_1_2_U
1/6/2022 17:29,-1.5,5_1_2_U
1/6/2022 17:59,-1.5,5_1_2_U
1/6/2022 18:29,-1.5,5_1_2_U
1/6/2022 18:59,-2,5_1_2_U
1/6/2022 19:29,-2,5_1_2_U
1/6/2022 19:59,-2,5_1_2_U
1/6/2022 20:29,-2,5_1_2_U
1/6/2022 20:59,-2,5_1_2_U
1/6/2022 21:29,-2.5,5_1_2_U
1/6/2022 21:59,-2,5_1_2_U
1/6/2022 22:29,-2.5,5_1_2_U
1/6/2022 22:59,-2.5,5_1_2_U
1/6/2022 23:29,-2.5,5_1_2_U
1/6/2022 23:59,-2.5,5_1_2_U
1/7/2022 0:29,-2.5,5_1_2_U
1/7/2022 0:59,-2.5,5_1_2_U
1/7/2022 1:29,-3,5_1_2_U
1/7/2022 1:59,-3.5,5_1_2_U
1/7/2022 2:29,-3.5,5_1_2_U
1/7/2022 2:59,-4,5_1_2_U
1/7/2022 3:29,-4,5_1_2_U
1/7/2022 3:59,-4,5_1_2_U
1/7/2022 4:29,-4.5,5_1_2_U
1/7/2022 4:59,-5,5_1_2_U
1/7/2022 5:29,-5,5_1_2_U
1/7/2022 5:59,-5,5_1_2_U
1/7/2022 6:29,-5,5_1_2_U
1/7/2022 6:59,-5,5_1_2_U
1/7/2022 7:29,-5,5_1_2_U
1/7/2022 7:59,-4.5,5_1_2_U
1/7/2022 8:29,-4.5,5_1_2_U
1/7/2022 8:59,-4,5_1_2_U
1/7/2022 9:29,-3.5,5_1_2_U
1/7/2022 9:59,-3,5_1_2_U
1/7/2022 10:29,-3,5_1_2_U
1/7/2022 10:59,-2.5,5_1_2_U
1/7/2022 11:29,-2.5,5_1_2_U
1/7/2022 11:59,-3,5_1_2_U
1/7/2022 12:29,-2.5,5_1_2_U
1/7/2022 12:59,-2.5,5_1_2_U
1/7/2022 13:29,-3.5,5_1_2_U
1/7/2022 13:59,-4,5_1_2_U
1/7/2022 14:29,-4.5,5_1_2_U
1/7/2022 14:59,-5,5_1_2_U
1/7/2022 15:29,-6,5_1_2_U
1/7/2022 15:59,-6,5_1_2_U
1/7/2022 16:29,-6.5,5_1_2_U
1/7/2022 16:59,-7,5_1_2_U
1/7/2022 17:29,-7,5_1_2_U
1/7/2022 17:59,-7.5,5_1_2_U
1/7/2022 18:29,-7.5,5_1_2_U
1/7/2022 18:59,-8,5_1_2_U
1/7/2022 19:29,-8.5,5_1_2_U
1/7/2022 19:59,-9,5_1_2_U
1/7/2022 20:29,-9,5_1_2_U
1/7/2022 20:59,-9.5,5_1_2_U
1/7/2022 21:29,-10,5_1_2_U
1/7/2022 21:59,-11,5_1_2_U
1/7/2022 22:29,-11.5,5_1_2_U
1/7/2022 22:59,-12.1,5_1_2_U
1/7/2022 23:29,-12.6,5_1_2_U
1/7/2022 23:59,-12.6,5_1_2_U
1/8/2022 0:29,-13.1,5_1_2_U
1/8/2022 0:59,-13.1,5_1_2_U
1/8/2022 1:29,-13.6,5_1_2_U
1/8/2022 1:59,-14.1,5_1_2_U
1/8/2022 2:29,-14.6,5_1_2_U
1/8/2022 2:59,-14.6,5_1_2_U
1/8/2022 3:29,-15.1,5_1_2_U
1/8/2022 3:59,-15.1,5_1_2_U
1/8/2022 4:29,-15.1,5_1_2_U
1/8/2022 4:59,-15.6,5_1_2_U
1/8/2022 5:29,-15.6,5_1_2_U
1/8/2022 5:59,-16.1,5_1_2_U
1/8/2022 6:29,-16.1,5_1_2_U
1/8/2022 6:59,-16.1,5_1_2_U
1/8/2022 7:29,-16.6,5_1_2_U
1/8/2022 7:59,-15.6,5_1_2_U
1/8/2022 8:29,-15.1,5_1_2_U
1/8/2022 8:59,-14.1,5_1_2_U
1/8/2022 9:29,-13.1,5_1_2_U
1/8/2022 9:59,-11,5_1_2_U
1/8/2022 10:29,-10.5,5_1_2_U
1/8/2022 10:59,-9.5,5_1_2_U
1/8/2022 11:29,-8.5,5_1_2_U
1/8/2022 11:59,-6.5,5_1_2_U
1/8/2022 12:29,-6,5_1_2_U
1/8/2022 12:59,-6.5,5_1_2_U
1/8/2022 13:29,-6,5_1_2_U
1/8/2022 13:59,-6.5,5_1_2_U
1/8/2022 14:29,-8,5_1_2_U
1/8/2022 14:59,-8.5,5_1_2_U
1/8/2022 15:29,-9.5,5_1_2_U
1/8/2022 15:59,-10.5,5_1_2_U
1/8/2022 16:29,-11,5_1_2_U
1/8/2022 16:59,-11.5,5_1_2_U
1/8/2022 17:29,-12.1,5_1_2_U
1/8/2022 17:59,-12.1,5_1_2_U
1/8/2022 18:29,-12.1,5_1_2_U
1/8/2022 18:59,-12.1,5_1_2_U
1/8/2022 19:29,-12.1,5_1_2_U
1/8/2022 19:59,-11.5,5_1_2_U
1/8/2022 20:29,-11.5,5_1_2_U
1/8/2022 20:59,-11,5_1_2_U
1/8/2022 21:29,-11,5_1_2_U
1/8/2022 21:59,-10,5_1_2_U
1/8/2022 22:29,-9.5,5_1_2_U
1/8/2022 22:59,-7.5,5_1_2_U
1/8/2022 23:29,-6.5,5_1_2_U
1/8/2022 23:59,-5.5,5_1_2_U
1/9/2022 0:29,-5,5_1_2_U
1/9/2022 0:59,-4.5,5_1_2_U
1/9/2022 1:29,-4.5,5_1_2_U
1/9/2022 1:59,-4,5_1_2_U
1/9/2022 2:29,-4,5_1_2_U
1/9/2022 2:59,-3.5,5_1_2_U
1/9/2022 3:29,-3.5,5_1_2_U
1/9/2022 3:59,-3,5_1_2_U
1/9/2022 4:29,-3,5_1_2_U
1/9/2022 4:59,-3,5_1_2_U
1/9/2022 5:29,-3,5_1_2_U
1/9/2022 5:59,-2.5,5_1_2_U
1/9/2022 6:29,-2,5_1_2_U
1/9/2022 6:59,-2,5_1_2_U
1/9/2022 7:29,-2,5_1_2_U
1/9/2022 7:59,-2.5,5_1_2_U
1/9/2022 8:29,-2.5,5_1_2_U
1/9/2022 8:59,-2.5,5_1_2_U
1/9/2022 9:29,-2,5_1_2_U
1/9/2022 9:59,-2,5_1_2_U
1/9/2022 10:29,-1.5,5_1_2_U
1/9/2022 10:59,-1.5,5_1_2_U
1/9/2022 11:29,-0.9,5_1_2_U
1/9/2022 11:59,-0.4,5_1_2_U
1/9/2022 12:29,0.1,5_1_2_U
1/9/2022 12:59,0.6,5_1_2_U
1/9/2022 13:29,0.6,5_1_2_U
1/9/2022 13:59,1.1,5_1_2_U
1/9/2022 14:29,1.1,5_1_2_U
1/9/2022 14:59,1.1,5_1_2_U
1/9/2022 15:29,1.1,5_1_2_U
1/9/2022 15:59,1.1,5_1_2_U
1/9/2022 16:29,1.1,5_1_2_U
1/9/2022 16:59,1.6,5_1_2_U
1/9/2022 17:29,1.1,5_1_2_U
1/9/2022 17:59,1.1,5_1_2_U
1/9/2022 18:29,0.6,5_1_2_U
1/9/2022 18:59,0.6,5_1_2_U
1/9/2022 19:29,0.6,5_1_2_U
1/9/2022 19:59,0.6,5_1_2_U
1/9/2022 20:29,0.6,5_1_2_U
1/9/2022 20:59,0.6,5_1_2_U
1/9/2022 21:29,-0.4,5_1_2_U
1/9/2022 21:59,-0.9,5_1_2_U
1/9/2022 22:29,-1.5,5_1_2_U
1/9/2022 22:59,-2.5,5_1_2_U
1/9/2022 23:29,-3,5_1_2_U
1/9/2022 23:59,-3.5,5_1_2_U
1/10/2022 0:29,-4,5_1_2_U
1/10/2022 0:59,-4.5,5_1_2_U
1/10/2022 1:29,-5,5_1_2_U
1/10/2022 1:59,-5.5,5_1_2_U
1/10/2022 2:29,-6,5_1_2_U
1/10/2022 2:59,-7,5_1_2_U
1/10/2022 3:29,-7.5,5_1_2_U
1/10/2022 3:59,-8,5_1_2_U
1/10/2022 4:29,-9,5_1_2_U
1/10/2022 4:59,-9.5,5_1_2_U
1/10/2022 5:29,-9.5,5_1_2_U
1/10/2022 5:59,-10,5_1_2_U
1/10/2022 6:29,-10.5,5_1_2_U
1/10/2022 6:59,-10.5,5_1_2_U
1/10/2022 7:29,-10.5,5_1_2_U
1/10/2022 7:59,-10,5_1_2_U
1/10/2022 8:29,-9,5_1_2_U
1/10/2022 8:59,-7,5_1_2_U
1/10/2022 9:29,-6.5,5_1_2_U
1/10/2022 9:59,-4,5_1_2_U
1/10/2022 10:29,-5,5_1_2_U
1/10/2022 10:59,-5,5_1_2_U
1/10/2022 11:29,-5.5,5_1_2_U
1/10/2022 11:59,-6,5_1_2_U
1/10/2022 12:29,-4.5,5_1_2_U
1/10/2022 12:59,-5.5,5_1_2_U
1/10/2022 13:29,-6.5,5_1_2_U
1/10/2022 13:59,-7.5,5_1_2_U
1/10/2022 14:29,-8,5_1_2_U
1/10/2022 14:59,-9,5_1_2_U
1/10/2022 15:29,-9.5,5_1_2_U
1/10/2022 15:59,-10,5_1_2_U
1/10/2022 16:29,-10,5_1_2_U
1/10/2022 16:59,-10,5_1_2_U
1/10/2022 17:29,-11,5_1_2_U
1/10/2022 17:59,-11.5,5_1_2_U
1/10/2022 18:29,-12.1,5_1_2_U
1/10/2022 18:59,-12.1,5_1_2_U
1/10/2022 19:29,-12.6,5_1_2_U
1/10/2022 19:59,-12.6,5_1_2_U
1/10/2022 20:29,-13.1,5_1_2_U
1/10/2022 20:59,-13.1,5_1_2_U
1/10/2022 21:29,-13.6,5_1_2_U
1/10/2022 21:59,-14.6,5_1_2_U
1/10/2022 22:29,-15.1,5_1_2_U
1/10/2022 22:59,-15.6,5_1_2_U
1/10/2022 23:29,-16.1,5_1_2_U
1/10/2022 23:59,-16.6,5_1_2_U
1/11/2022 0:29,-17.1,5_1_2_U
1/11/2022 0:59,-17.6,5_1_2_U
1/11/2022 1:29,-18.6,5_1_2_U
1/11/2022 1:59,-19.1,5_1_2_U
1/11/2022 2:29,-19.1,5_1_2_U
1/11/2022 2:59,-19.6,5_1_2_U
1/11/2022 3:29,-20.7,5_1_2_U
1/11/2022 3:59,-21.2,5_1_2_U
1/11/2022 4:29,-21.2,5_1_2_U
1/11/2022 4:59,-21.2,5_1_2_U
1/11/2022 5:29,-21.7,5_1_2_U
1/11/2022 5:59,-22.2,5_1_2_U
1/11/2022 6:29,-22.7,5_1_2_U
1/11/2022 6:59,-22.7,5_1_2_U
1/11/2022 7:29,-22.2,5_1_2_U
1/11/2022 7:59,-21.7,5_1_2_U
1/11/2022 8:29,-21.7,5_1_2_U
1/11/2022 8:59,-21.2,5_1_2_U
1/11/2022 9:29,-20.2,5_1_2_U
1/11/2022 9:59,-19.1,5_1_2_U
1/11/2022 10:29,-18.6,5_1_2_U
1/11/2022 10:59,-17.6,5_1_2_U
1/11/2022 11:29,-17.1,5_1_2_U
1/11/2022 11:59,-15.6,5_1_2_U
1/11/2022 12:29,-14.6,5_1_2_U
1/11/2022 12:59,-15.6,5_1_2_U
1/11/2022 13:29,-14.6,5_1_2_U
1/11/2022 13:59,-15.1,5_1_2_U
1/11/2022 14:29,-15.1,5_1_2_U
1/11/2022 14:59,-15.6,5_1_2_U
1/11/2022 15:29,-18.1,5_1_2_U
1/11/2022 15:59,-19.1,5_1_2_U
1/11/2022 16:29,-19.6,5_1_2_U
1/11/2022 16:59,-19.6,5_1_2_U
1/11/2022 17:29,-20.2,5_1_2_U
1/11/2022 17:59,-20.2,5_1_2_U
1/11/2022 18:29,-20.7,5_1_2_U
1/11/2022 18:59,-20.7,5_1_2_U
1/11/2022 19:29,-21.2,5_1_2_U
1/11/2022 19:59,-21.2,5_1_2_U
1/11/2022 20:29,-21.2,5_1_2_U
1/11/2022 20:59,-20.2,5_1_2_U
1/11/2022 21:29,-19.6,5_1_2_U
1/11/2022 21:59,-19.1,5_1_2_U
1/11/2022 22:29,-19.1,5_1_2_U
1/11/2022 22:59,-17.6,5_1_2_U
1/11/2022 23:29,-16.6,5_1_2_U
1/11/2022 23:59,-16.1,5_1_2_U
1/12/2022 0:29,-15.1,5_1_2_U
1/12/2022 0:59,-14.6,5_1_2_U
1/12/2022 1:29,-14.1,5_1_2_U
1/12/2022 1:59,-13.1,5_1_2_U
1/12/2022 2:29,-13.1,5_1_2_U
1/12/2022 2:59,-13.1,5_1_2_U
1/12/2022 3:29,-12.1,5_1_2_U
1/12/2022 3:59,-11,5_1_2_U
1/12/2022 4:29,-10.5,5_1_2_U
1/12/2022 4:59,-10,5_1_2_U
1/12/2022 5:29,-10,5_1_2_U
1/12/2022 5:59,-9.5,5_1_2_U
1/12/2022 6:29,-9.5,5_1_2_U
1/12/2022 6:59,-9,5_1_2_U
1/12/2022 7:29,-8.5,5_1_2_U
1/12/2022 7:59,-8.5,5_1_2_U
1/12/2022 8:29,-8,5_1_2_U
1/12/2022 8:59,-7.5,5_1_2_U
1/12/2022 9:29,-7,5_1_2_U
1/12/2022 9:59,-6.5,5_1_2_U
1/12/2022 10:29,-6.5,5_1_2_U
1/12/2022 10:59,-6,5_1_2_U
1/12/2022 11:29,-5.5,5_1_2_U
1/12/2022 11:59,-5.5,5_1_2_U
1/12/2022 12:29,-5.5,5_1_2_U
1/12/2022 12:59,-5,5_1_2_U
1/12/2022 13:29,-5,5_1_2_U
1/12/2022 13:59,-5,5_1_2_U
1/12/2022 14:29,-5,5_1_2_U
1/12/2022 14:59,-5,5_1_2_U
1/12/2022 15:29,-4.5,5_1_2_U
1/12/2022 15:59,-4.5,5_1_2_U
1/12/2022 16:29,-4.5,5_1_2_U
1/12/2022 16:59,-4,5_1_2_U
1/12/2022 17:29,-4,5_1_2_U
1/12/2022 17:59,-4,5_1_2_U
1/12/2022 18:29,-4,5_1_2_U
1/12/2022 18:59,-4,5_1_2_U
1/12/2022 19:29,-4,5_1_2_U
1/12/2022 19:59,-4,5_1_2_U
1/12/2022 20:29,-4,5_1_2_U
1/12/2022 20:59,-4,5_1_2_U
1/12/2022 21:29,-4,5_1_2_U
1/12/2022 21:59,-4,5_1_2_U
1/12/2022 22:29,-3.5,5_1_2_U
1/12/2022 22:59,-3.5,5_1_2_U
1/12/2022 23:29,-4,5_1_2_U
1/12/2022 23:59,-4,5_1_2_U
1/13/2022 0:29,-4,5_1_2_U
1/13/2022 0:59,-4,5_1_2_U
1/13/2022 1:29,-4,5_1_2_U
1/13/2022 1:59,-4.5,5_1_2_U
1/13/2022 2:29,-4.5,5_1_2_U
1/13/2022 2:59,-4.5,5_1_2_U
1/13/2022 3:29,-4.5,5_1_2_U
1/13/2022 3:59,-4.5,5_1_2_U
1/13/2022 4:29,-4,5_1_2_U
1/13/2022 4:59,-4.5,5_1_2_U
1/13/2022 5:29,-4,5_1_2_U
1/13/2022 5:59,-4,5_1_2_U
1/13/2022 6:29,-4,5_1_2_U
1/13/2022 6:59,-4,5_1_2_U
1/13/2022 7:29,-4,5_1_2_U
1/13/2022 7:59,-3.5,5_1_2_U
1/13/2022 8:29,-3.5,5_1_2_U
1/13/2022 8:59,-3,5_1_2_U
1/13/2022 9:29,-2.5,5_1_2_U
1/13/2022 9:59,-2,5_1_2_U
1/13/2022 10:29,-2,5_1_2_U
1/13/2022 10:59,-1.5,5_1_2_U
1/13/2022 11:29,-0.4,5_1_2_U
1/13/2022 11:59,1.6,5_1_2_U
1/13/2022 12:29,0.1,5_1_2_U
1/13/2022 12:59,-0.4,5_1_2_U
1/13/2022 13:29,0.1,5_1_2_U
1/13/2022 13:59,0.6,5_1_2_U
1/13/2022 14:29,0.1,5_1_2_U
1/13/2022 14:59,0.1,5_1_2_U
1/13/2022 15:29,0.1,5_1_2_U
1/13/2022 15:59,-0.4,5_1_2_U
1/13/2022 16:29,0.1,5_1_2_U
1/13/2022 16:59,-0.9,5_1_2_U
1/13/2022 17:29,-1.5,5_1_2_U
1/13/2022 17:59,-2,5_1_2_U
1/13/2022 18:29,-1.5,5_1_2_U
1/13/2022 18:59,-2,5_1_2_U
1/13/2022 19:29,-2.5,5_1_2_U
1/13/2022 19:59,-3.5,5_1_2_U
1/13/2022 20:29,-3,5_1_2_U
1/13/2022 20:59,-3.5,5_1_2_U
1/13/2022 21:29,-3.5,5_1_2_U
1/13/2022 21:59,-3.5,5_1_2_U
1/13/2022 22:29,-3.5,5_1_2_U
1/13/2022 22:59,-4,5_1_2_U
1/13/2022 23:29,-4,5_1_2_U
1/13/2022 23:59,-4.5,5_1_2_U
1/14/2022 0:29,-4.5,5_1_2_U
1/14/2022 0:59,-4.5,5_1_2_U
1/14/2022 1:29,-4.5,5_1_2_U
1/14/2022 1:59,-4.5,5_1_2_U
1/14/2022 2:29,-5,5_1_2_U
1/14/2022 2:59,-5,5_1_2_U
1/14/2022 3:29,-5,5_1_2_U
1/14/2022 3:59,-5,5_1_2_U
1/14/2022 4:29,-4.5,5_1_2_U
1/14/2022 4:59,-5,5_1_2_U
1/14/2022 5:29,-5.5,5_1_2_U
1/14/2022 5:59,-5.5,5_1_2_U
1/14/2022 6:29,-5.5,5_1_2_U
1/14/2022 6:59,-5.5,5_1_2_U
1/14/2022 7:29,-6,5_1_2_U
1/14/2022 7:59,-5.5,5_1_2_U
1/14/2022 8:29,-6,5_1_2_U
1/14/2022 8:59,-6,5_1_2_U
1/14/2022 9:29,-5.5,5_1_2_U
1/14/2022 9:59,-5.5,5_1_2_U
1/14/2022 10:29,-5,5_1_2_U
1/14/2022 10:59,-6,5_1_2_U
1/14/2022 11:29,-5.5,5_1_2_U
1/14/2022 11:59,-5.5,5_1_2_U
1/14/2022 12:29,-6,5_1_2_U
1/14/2022 12:59,-6.5,5_1_2_U
1/14/2022 13:29,-7,5_1_2_U
1/14/2022 13:59,-8,5_1_2_U
1/14/2022 14:29,-9,5_1_2_U
1/14/2022 14:59,-10,5_1_2_U
1/14/2022 15:29,-12.6,5_1_2_U
1/14/2022 15:59,-14.1,5_1_2_U
1/14/2022 16:29,-15.1,5_1_2_U
1/14/2022 16:59,-16.1,5_1_2_U
1/14/2022 17:29,-16.6,5_1_2_U
1/14/2022 17:59,-17.1,5_1_2_U
1/14/2022 18:29,-17.6,5_1_2_U
1/14/2022 18:59,-18.1,5_1_2_U
1/14/2022 19:29,-18.6,5_1_2_U
1/14/2022 19:59,-19.1,5_1_2_U
1/14/2022 20:29,-19.6,5_1_2_U
1/14/2022 20:59,-20.2,5_1_2_U
1/14/2022 21:29,-20.2,5_1_2_U
1/14/2022 21:59,-20.7,5_1_2_U
1/14/2022 22:29,-21.2,5_1_2_U
1/14/2022 22:59,-21.2,5_1_2_U
1/14/2022 23:29,-21.7,5_1_2_U
1/14/2022 23:59,-22.2,5_1_2_U
1/15/2022 0:29,-22.2,5_1_2_U
1/15/2022 0:59,-22.7,5_1_2_U
1/15/2022 1:29,-22.7,5_1_2_U
1/15/2022 1:59,-23.2,5_1_2_U
1/15/2022 2:29,-23.7,5_1_2_U
1/15/2022 2:59,-24.2,5_1_2_U
1/15/2022 3:29,-24.2,5_1_2_U
1/15/2022 3:59,-24.7,5_1_2_U
1/15/2022 4:29,-24.7,5_1_2_U
1/15/2022 4:59,-24.7,5_1_2_U
1/15/2022 5:29,-25.2,5_1_2_U
1/15/2022 5:59,-25.2,5_1_2_U
1/15/2022 6:29,-25.2,5_1_2_U
1/15/2022 6:59,-25.2,5_1_2_U
1/15/2022 7:29,-25.2,5_1_2_U
1/15/2022 7:59,-24.7,5_1_2_U
1/15/2022 8:29,-23.7,5_1_2_U
1/15/2022 8:59,-22.7,5_1_2_U
1/15/2022 9:29,-21.2,5_1_2_U
1/15/2022 9:59,-20.2,5_1_2_U
1/15/2022 10:29,-19.6,5_1_2_U
1/15/2022 10:59,-19.1,5_1_2_U
1/15/2022 11:29,-18.6,5_1_2_U
1/15/2022 11:59,-16.1,5_1_2_U
1/15/2022 12:29,-16.1,5_1_2_U
1/15/2022 12:59,-17.1,5_1_2_U
1/15/2022 13:29,-15.1,5_1_2_U
1/15/2022 13:59,-17.1,5_1_2_U
1/15/2022 14:29,-17.1,5_1_2_U
1/15/2022 14:59,-17.6,5_1_2_U
1/15/2022 15:29,-19.6,5_1_2_U
1/15/2022 15:59,-20.7,5_1_2_U
1/15/2022 16:29,-21.2,5_1_2_U
1/15/2022 16:59,-21.7,5_1_2_U
1/15/2022 17:29,-22.2,5_1_2_U
1/15/2022 17:59,-22.2,5_1_2_U
1/15/2022 18:29,-22.7,5_1_2_U
1/15/2022 18:59,-23.2,5_1_2_U
1/15/2022 19:29,-23.2,5_1_2_U
1/15/2022 19:59,-22.7,5_1_2_U
1/15/2022 20:29,-22.7,5_1_2_U
1/15/2022 20:59,-22.7,5_1_2_U
1/15/2022 21:29,-22.7,5_1_2_U
1/15/2022 21:59,-23.2,5_1_2_U
1/15/2022 22:29,-22.7,5_1_2_U
1/15/2022 22:59,-23.2,5_1_2_U
1/15/2022 23:29,-22.7,5_1_2_U
1/15/2022 23:59,-23.2,5_1_2_U
1/16/2022 0:29,-23.7,5_1_2_U
1/16/2022 0:59,-23.7,5_1_2_U
1/16/2022 1:29,-23.7,5_1_2_U
1/16/2022 1:59,-24.2,5_1_2_U
1/16/2022 2:29,-24.7,5_1_2_U
1/16/2022 2:59,-25.2,5_1_2_U
1/16/2022 3:29,-25.2,5_1_2_U
1/16/2022 3:59,-25.2,5_1_2_U
1/16/2022 4:29,-25.7,5_1_2_U
1/16/2022 4:59,-25.7,5_1_2_U
1/16/2022 5:29,-25.7,5_1_2_U
1/16/2022 5:59,-25.7,5_1_2_U
1/16/2022 6:29,-25.7,5_1_2_U
1/16/2022 6:59,-25.2,5_1_2_U
1/16/2022 7:29,-25.2,5_1_2_U
1/16/2022 7:59,-24.2,5_1_2_U
1/16/2022 8:29,-22.7,5_1_2_U
1/16/2022 8:59,-21.2,5_1_2_U
1/16/2022 9:29,-17.6,5_1_2_U
1/16/2022 9:59,-15.1,5_1_2_U
1/16/2022 10:29,-12.1,5_1_2_U
1/16/2022 10:59,-10.5,5_1_2_U
1/16/2022 11:29,-10,5_1_2_U
1/16/2022 11:59,-7,5_1_2_U
1/16/2022 12:29,-5.5,5_1_2_U
1/16/2022 12:59,-6.5,5_1_2_U
1/16/2022 13:29,-3,5_1_2_U
1/16/2022 13:59,-5,5_1_2_U
1/16/2022 14:29,-5,5_1_2_U
1/16/2022 14:59,-5.5,5_1_2_U
1/16/2022 15:29,-8,5_1_2_U
1/16/2022 15:59,-9,5_1_2_U
1/16/2022 16:29,-10,5_1_2_U
1/16/2022 16:59,-10,5_1_2_U
1/16/2022 17:29,-10.5,5_1_2_U
1/16/2022 17:59,-10.5,5_1_2_U
1/16/2022 18:29,-10.5,5_1_2_U
1/16/2022 18:59,-9.5,5_1_2_U
1/16/2022 19:29,-9.5,5_1_2_U
1/16/2022 19:59,-9,5_1_2_U
1/16/2022 20:29,-9,5_1_2_U
1/16/2022 20:59,-8,5_1_2_U
1/16/2022 21:29,-7.5,5_1_2_U
1/16/2022 21:59,-7,5_1_2_U
1/16/2022 22:29,-6.5,5_1_2_U
1/16/2022 22:59,-6,5_1_2_U
1/16/2022 23:29,-5.5,5_1_2_U
1/16/2022 23:59,-5.5,5_1_2_U
1/17/2022 0:29,-6,5_1_2_U
1/17/2022 0:59,-6,5_1_2_U
1/17/2022 1:29,-5.5,5_1_2_U
1/17/2022 1:59,-5,5_1_2_U
1/17/2022 2:29,-4.5,5_1_2_U
1/17/2022 2:59,-4,5_1_2_U
1/17/2022 3:29,-3.5,5_1_2_U
1/17/2022 3:59,-4,5_1_2_U
1/17/2022 4:29,-4.5,5_1_2_U
1/17/2022 4:59,-5,5_1_2_U
1/17/2022 5:29,-5,5_1_2_U
1/17/2022 5:59,-5,5_1_2_U
1/17/2022 6:29,-5,5_1_2_U
1/17/2022 6:59,-5,5_1_2_U
1/17/2022 7:29,-4,5_1_2_U
1/17/2022 7:59,-3,5_1_2_U
1/17/2022 8:29,-2.5,5_1_2_U
1/17/2022 8:59,-3,5_1_2_U
1/17/2022 9:29,-3,5_1_2_U
1/17/2022 9:59,-2.5,5_1_2_U
1/17/2022 10:29,-2,5_1_2_U
1/17/2022 10:59,-2,5_1_2_U
1/17/2022 11:29,-2,5_1_2_U
1/17/2022 11:59,-1.5,5_1_2_U
1/17/2022 12:29,-1.5,5_1_2_U
1/17/2022 12:59,-1.5,5_1_2_U
1/17/2022 13:29,-1.5,5_1_2_U
1/17/2022 13:59,-1.5,5_1_2_U
1/17/2022 14:29,-1.5,5_1_2_U
1/17/2022 14:59,-2,5_1_2_U
1/17/2022 15:29,-2.5,5_1_2_U
1/17/2022 15:59,-3,5_1_2_U
1/17/2022 16:29,-3.5,5_1_2_U
1/17/2022 16:59,-4,5_1_2_U
1/17/2022 17:29,-4,5_1_2_U
1/17/2022 17:59,-4,5_1_2_U
1/17/2022 18:29,-4.5,5_1_2_U
1/17/2022 18:59,-4.5,5_1_2_U
1/17/2022 19:29,-4.5,5_1_2_U
1/17/2022 19:59,-4.5,5_1_2_U
1/17/2022 20:29,-5,5_1_2_U
1/17/2022 20:59,-5,5_1_2_U
1/17/2022 21:29,-5,5_1_2_U
1/17/2022 21:59,-5,5_1_2_U
1/17/2022 22:29,-5,5_1_2_U
1/17/2022 22:59,-5.5,5_1_2_U
1/17/2022 23:29,-6,5_1_2_U
1/17/2022 23:59,-6,5_1_2_U
1/18/2022 0:29,-6.5,5_1_2_U
1/18/2022 0:59,-6.5,5_1_2_U
1/18/2022 1:29,-7,5_1_2_U
1/18/2022 1:59,-7,5_1_2_U
1/18/2022 2:29,-7,5_1_2_U
1/18/2022 2:59,-7.5,5_1_2_U
1/18/2022 3:29,-8,5_1_2_U
1/18/2022 3:59,-8,5_1_2_U
1/18/2022 4:29,-8.5,5_1_2_U
1/18/2022 4:59,-9,5_1_2_U
